lat,lon,lit
41.74189,-85.30992,0
41.74208,-85.3111,0
41.74228,-85.31227,0
41.74249,-85.31345,0
41.7427,-85.31462,0
41.74293,-85.31578,0
41.74316,-85.31695,0
41.74341,-85.31811,0
41.74365,-85.31927,0
41.74391,-85.32042,0
41.74418,-85.32157,0
41.74445,-85.32272,0
41.74474,-85.32386,0
41.74503,-85.325,0
41.74534,-85.32614,0
41.74564,-85.32727,0
41.74596,-85.3284,0
41.74627,-85.32953,0
41.74659,-85.33066,0
41.7469,-85.33178,0
41.74721,-85.33292,0
41.7475,-85.33406,0
41.74778,-85.33521,0
41.74802,-85.33636,0
41.74824,-85.33753,0
41.74844,-85.33871,0
41.74861,-85.33989,0
41.74875,-85.34108,0
41.74887,-85.34228,0
41.74897,-85.34348,0
41.74903,-85.34468,0
41.74907,-85.34588,0
41.74909,-85.34709,0
41.74908,-85.34829,0
41.74905,-85.3495,0
41.749,-85.3507,0
41.74895,-85.3519,0
41.7489,-85.35311,0
41.74885,-85.35431,0
41.7488,-85.35551,0
41.74875,-85.35672,0
41.7487,-85.35792,0
41.74865,-85.35913,0
41.7486,-85.36033,0
41.74855,-85.36153,0
41.74851,-85.36274,0
41.74847,-85.36394,0
41.74846,-85.36515,0
41.74845,-85.36635,0
41.74846,-85.36756,0
41.74848,-85.36876,0
41.74851,-85.36997,0
41.74856,-85.37117,0
41.74862,-85.37237,0
41.74869,-85.37358,0
41.74877,-85.37478,0
41.74887,-85.37597,0
41.74898,-85.37717,0
41.7491,-85.37836,0
41.74922,-85.37956,0
41.74935,-85.38075,0
41.74947,-85.38195,0
41.7496,-85.38314,0
41.74972,-85.38433,0
41.74985,-85.38553,0
41.74997,-85.38672,0
41.75009,-85.38791,0
41.75022,-85.38911,0
41.75037,-85.3903,0
41.75057,-85.39147,0
41.75079,-85.39264,0
41.75106,-85.39379,0
41.75136,-85.39493,0
41.75171,-85.39604,0
41.75207,-85.39714,0
41.75245,-85.39824,0
41.7528,-85.39934,0
41.75261,-85.11329,0
41.75232,-85.11215,0
41.75204,-85.11101,0
41.75177,-85.10986,0
41.75152,-85.1087,0
41.75129,-85.10753,0
41.75109,-85.10636,0
41.75092,-85.10517,0
41.75075,-85.10399,0
41.7506,-85.1028,0
41.75044,-85.10162,0
41.75027,-85.10043,0
41.75011,-85.09924,0
41.74995,-85.09806,0
41.74979,-85.09687,0
41.74963,-85.09569,0
41.74947,-85.0945,0
41.74931,-85.09331,0
41.74915,-85.09213,0
41.74899,-85.09094,0
41.74883,-85.08976,0
41.74867,-85.08857,0
41.74851,-85.08738,0
41.74835,-85.0862,0
41.74821,-85.085,0
41.74809,-85.08381,0
41.74798,-85.08262,0
41.74788,-85.08142,0
41.74779,-85.08022,0
41.74771,-85.07902,0
41.74786,-85.07784,0
41.74793,-85.07904,0
41.74801,-85.08025,0
41.7481,-85.08144,0
41.7482,-85.08264,0
41.74831,-85.08384,0
41.74844,-85.08503,0
41.74858,-85.08622,0
41.74873,-85.08741,0
41.74889,-85.0886,0
41.74905,-85.08978,0
41.74921,-85.09097,0
41.74937,-85.09215,0
41.74954,-85.09334,0
41.7497,-85.09453,0
41.74986,-85.09571,0
41.75002,-85.0969,0
41.75018,-85.09808,0
41.75034,-85.09927,0
41.7505,-85.10046,0
41.75066,-85.10164,0
41.75082,-85.10283,0
41.75098,-85.10401,0
41.75114,-85.1052,0
41.75132,-85.10638,0
41.75152,-85.10756,0
41.75175,-85.10872,0
41.752,-85.10988,0
41.75228,-85.11103,0
41.75256,-85.11217,0
41.74423,-85.02002,0
41.74361,-85.01914,0
41.743,-85.01826,0
41.74238,-85.01738,0
41.74177,-85.0165,0
41.74116,-85.01562,0
41.74054,-85.01474,0
41.73993,-85.01386,0
41.73931,-85.01298,0
41.7387,-85.0121,0
41.73809,-85.0112,0
41.73753,-85.01026,0
41.73704,-85.00926,0
41.73661,-85.0082,0
41.73625,-85.0071,0
41.73596,-85.00595,0
41.73575,-85.00478,0
41.73561,-85.00359,0
41.73554,-85.00239,0
41.73553,-85.00119,0
41.65925,-84.84466,0
41.66011,-84.84501,0
41.66094,-84.84548,0
41.66173,-84.84607,0
41.66246,-84.84677,0
41.66312,-84.84758,0
41.66371,-84.84848,0
41.66423,-84.84947,0
41.66472,-84.85047,0
41.66522,-84.85148,0
41.66571,-84.85249,0
41.64626,-84.84063,0
41.64568,-84.83971,0
41.64513,-84.83876,0
41.64458,-84.8378,0
41.64404,-84.83685,0
41.64349,-84.83589,0
41.64293,-84.83494,0
41.64237,-84.83401,0
41.64179,-84.83309,0
41.64121,-84.83217,0
41.64061,-84.83127,0
41.64,-84.83038,0
41.63939,-84.82951,0
41.63876,-84.82864,0
41.63813,-84.82778,0
41.63749,-84.82694,0
41.63684,-84.82611,0
41.63618,-84.82529,0
41.63552,-84.82448,0
41.63486,-84.82366,0
41.6342,-84.82284,0
41.63354,-84.82203,0
41.63287,-84.82121,0
41.63221,-84.8204,0
41.63155,-84.81958,0
41.6309,-84.81876,0
41.64656,-84.84104,0
41.64654,-84.84059,0
41.65924,-84.84496,0
41.65881,-84.84453,0
41.64687,-84.84101,0
41.64758,-84.84174,0
41.64837,-84.8423,0
41.64922,-84.84272,0
41.6501,-84.84297,0
41.65099,-84.84314,0
41.65188,-84.8433,0
41.65277,-84.84346,0
41.65366,-84.84362,0
41.65455,-84.84377,0
41.65544,-84.84393,0
41.65633,-84.84409,0
41.65723,-84.84425,0
41.65812,-84.84441,0
41.6588,-84.84483,0
41.65791,-84.84466,0
41.65702,-84.8445,0
41.65613,-84.84434,0
41.65524,-84.84419,0
41.65435,-84.84403,0
41.65345,-84.84387,0
41.65256,-84.84372,0
41.65167,-84.84356,0
41.65078,-84.8434,0
41.64989,-84.84322,0
41.64902,-84.84294,0
41.64818,-84.84251,0
41.6474,-84.84192,0
41.64669,-84.84118,0
37.98062,-87.60056,1
37.97972,-87.60059,1
37.97882,-87.60059,1
37.97792,-87.60059,1
41.60994,-86.72371,1
41.60148,-86.73057,1
41.60212,-86.7303,1
41.60302,-86.73028,1
41.60392,-86.73027,1
39.77765,-86.14522,1
39.77824,-86.14435,1
39.77883,-86.14346,1
39.77943,-86.14259,1
39.91673,-86.09576,1
39.91705,-86.09686,1
39.91737,-86.09796,1
39.91769,-86.09905,1
39.91801,-86.10014,1
39.91833,-86.10124,1
39.91865,-86.10234,1
39.91897,-86.10343,1
39.91929,-86.10453,1
39.91662,-86.09538,1
39.91649,-86.09588,1
39.91638,-86.0955,1
39.91609,-86.09439,1
39.91582,-86.09327,1
39.91554,-86.09216,1
41.49587,-86.96647,0
41.4954,-86.96749,0
41.49497,-86.96855,0
41.49461,-86.96965,0
41.49432,-86.97079,0
41.49405,-86.97193,0
41.49377,-86.97307,0
41.4935,-86.97422,0
41.49322,-86.97536,0
41.49294,-86.9765,0
41.49248,-86.97752,0
41.49184,-86.97837,0
41.4912,-86.97921,0
41.49056,-86.98005,0
41.48992,-86.9809,0
41.48928,-86.98174,0
41.48868,-86.98263,0
41.48816,-86.98361,0
41.48764,-86.98459,0
41.48712,-86.98557,0
41.48661,-86.98656,0
41.48614,-86.98758,0
41.48569,-86.98862,0
41.48526,-86.98968,0
41.48484,-86.99073,0
41.51742,-86.95327,0
41.14951,-85.06303,1
41.15041,-85.06309,1
41.15131,-85.06315,1
41.15221,-85.06321,1
41.1531,-85.06327,1
41.154,-85.06333,1
41.1549,-85.06339,1
41.1558,-85.06345,1
41.1567,-85.06351,1
41.15759,-85.06357,1
41.15849,-85.06362,1
41.15939,-85.06368,1
41.16029,-85.06374,1
41.16119,-85.0638,1
41.09535,-85.19531,0
41.09465,-85.19457,0
41.09395,-85.19382,0
41.09328,-85.19303,0
41.10318,-85.20682,0
40.75373,-86.06905,1
37.93581,-87.37867,0
37.93621,-87.37969,0
37.93669,-87.38066,0
37.93717,-87.38162,0
37.93757,-87.38264,0
37.93794,-87.38368,0
37.9383,-87.38473,0
37.93863,-87.38579,0
37.93881,-87.3869,0
37.93899,-87.38802,0
37.93926,-87.38911,0
37.93954,-87.39019,0
37.93983,-87.39127,0
39.83578,-86.12189,1
39.86242,-86.1223,1
39.86152,-86.12228,1
39.86062,-86.12227,1
39.85972,-86.12226,1
39.85882,-86.12224,1
39.85792,-86.12223,1
39.85702,-86.12222,1
39.85612,-86.12221,1
39.84021,-86.12184,1
39.84111,-86.12185,1
39.84201,-86.12187,1
39.84291,-86.12187,1
39.8438,-86.12188,1
39.8447,-86.12189,1
39.8456,-86.12191,1
39.8465,-86.12192,1
39.85498,-86.12203,1
39.85588,-86.12204,1
39.85678,-86.12205,1
39.85768,-86.12206,1
39.85858,-86.12207,1
39.85948,-86.12208,1
39.86038,-86.1221,1
39.86127,-86.12211,1
39.78099,-86.14223,1
39.78009,-86.14222,1
39.84025,-86.12046,1
39.84025,-86.11929,1
39.84031,-86.12135,1
39.84021,-86.12245,1
39.83963,-86.14553,1
39.84021,-86.12184,1
39.84024,-86.12067,1
39.84031,-86.12201,1
40.74534,-86.09095,1
40.74499,-86.09205,1
41.75308,-85.45708,0
41.75311,-85.45587,0
41.75314,-85.45467,0
41.75316,-85.45346,0
41.75319,-85.45226,0
41.75322,-85.45105,0
41.75324,-85.44985,0
41.75327,-85.44864,0
41.7533,-85.44744,0
41.75332,-85.44623,0
41.75335,-85.44503,0
41.75338,-85.44382,0
41.75341,-85.44262,0
41.75344,-85.44141,0
41.75346,-85.44021,0
41.75349,-85.439,0
41.75351,-85.4378,0
41.75354,-85.43659,0
41.75357,-85.43539,0
41.75359,-85.43418,0
41.75362,-85.43298,0
41.75365,-85.43177,0
41.75368,-85.43057,0
41.7537,-85.42936,0
41.75373,-85.42816,0
41.75399,-85.42644,0
41.75397,-85.42722,0
41.75394,-85.42842,0
41.75392,-85.42962,0
41.75389,-85.43083,0
41.75386,-85.43203,0
41.75383,-85.43324,0
41.75381,-85.43444,0
41.75378,-85.43565,0
41.75375,-85.43685,0
41.75373,-85.43806,0
41.7537,-85.43926,0
41.75367,-85.44047,0
41.75365,-85.44167,0
41.75362,-85.44288,0
41.75359,-85.44408,0
41.75356,-85.44529,0
41.75354,-85.44649,0
41.75351,-85.4477,0
41.75349,-85.4489,0
41.75346,-85.45011,0
41.75343,-85.45131,0
41.75341,-85.45252,0
41.75338,-85.45372,0
41.75335,-85.45493,0
41.75332,-85.45613,0
41.75377,-85.42643,0
41.7538,-85.42522,0
41.75382,-85.42402,0
41.75385,-85.42281,0
41.75388,-85.42161,0
41.7539,-85.4204,0
41.75393,-85.4192,0
41.75375,-85.4272,0
41.75643,-85.19923,0
41.75646,-85.20043,0
41.75649,-85.20164,0
41.75652,-85.20284,0
41.75655,-85.20405,0
41.75657,-85.20525,0
41.7566,-85.20646,0
41.75663,-85.20766,0
41.75666,-85.20887,0
41.75669,-85.21007,0
41.75672,-85.21128,0
41.75674,-85.21248,0
41.75677,-85.21369,0
41.7568,-85.21489,0
41.75683,-85.2161,0
41.75686,-85.2173,0
41.75689,-85.21851,0
41.75691,-85.21971,0
41.75691,-85.22092,0
41.75686,-85.22212,0
41.75676,-85.22332,0
41.75662,-85.22451,0
41.75643,-85.22569,0
41.75619,-85.22685,0
41.75591,-85.228,0
41.75563,-85.22914,0
41.75536,-85.23029,0
39.94195,-86.14578,1
39.94176,-86.1461,1
39.94087,-86.14599,1
41.75509,-85.23048,0
41.75535,-85.22932,0
41.75563,-85.22818,0
41.75592,-85.22703,0
41.75616,-85.22587,0
41.75637,-85.2247,0
41.75652,-85.22351,0
41.75663,-85.22231,0
41.75668,-85.22111,0
41.75669,-85.21991,0
41.75667,-85.2187,0
41.75664,-85.2175,0
41.75661,-85.21629,0
41.75658,-85.21509,0
41.75656,-85.21388,0
41.75653,-85.21268,0
41.7565,-85.21147,0
41.75647,-85.21027,0
41.75644,-85.20906,0
41.75641,-85.20786,0
41.75639,-85.20665,0
41.75636,-85.20545,0
41.75633,-85.20424,0
41.7563,-85.20304,0
41.75627,-85.20183,0
41.75624,-85.20063,0
41.75622,-85.19942,0
41.75619,-85.19822,0
41.75616,-85.19701,0
41.75613,-85.19581,0
41.7561,-85.1946,0
41.75607,-85.1934,0
41.75605,-85.19219,0
41.75602,-85.19099,0
41.75599,-85.18978,0
41.75596,-85.18858,0
41.75594,-85.18737,0
41.75592,-85.18617,0
41.75589,-85.18496,0
41.75588,-85.18376,0
41.75587,-85.18255,0
41.75585,-85.18135,0
41.75584,-85.18014,0
41.75583,-85.17893,0
41.75582,-85.17773,0
41.7558,-85.17652,0
41.75579,-85.17532,0
41.75578,-85.17411,0
41.75577,-85.17291,0
39.95835,-86.1552,1
39.95745,-86.15521,1
39.95656,-86.15519,1
39.93028,-86.14613,1
39.93027,-86.14569,1
39.93019,-86.14453,1
39.93006,-86.14337,1
39.92987,-86.14222,1
39.92964,-86.14108,1
39.92936,-86.13997,1
39.92904,-86.13887,1
39.92872,-86.13778,1
39.9284,-86.13668,1
39.92808,-86.13559,1
39.92776,-86.13449,1
39.92744,-86.1334,1
39.92712,-86.1323,1
39.92314,-86.1187,1
39.92283,-86.1176,1
39.92252,-86.1165,1
39.92221,-86.1154,1
39.92189,-86.1143,1
39.92157,-86.11321,1
39.92118,-86.11188,1
39.92086,-86.11078,1
39.92054,-86.10968,1
39.92163,-86.11263,1
39.92195,-86.11373,1
39.92227,-86.11482,1
39.92259,-86.11592,1
39.92291,-86.11701,1
39.92323,-86.11811,1
39.92355,-86.1192,1
39.93051,-86.1457,1
39.93053,-86.14614,1
39.9146,-86.08847,1
39.91492,-86.08957,1
39.91515,-86.09061,1
39.91482,-86.08951,1
39.91521,-86.09055,1
39.91553,-86.09165,1
39.91584,-86.09274,1
39.91617,-86.09384,1
39.91649,-86.09493,1
39.956,-86.17435,0
39.95603,-86.17317,0
39.95605,-86.172,0
39.95606,-86.17083,0
39.95607,-86.16965,0
39.95606,-86.16848,0
39.0251,-85.8875,1
39.02577,-85.88827,1
39.02644,-85.88905,1
39.02711,-85.88982,1
39.02777,-85.8906,1
39.02844,-85.89137,1
39.02911,-85.89215,1
39.02977,-85.89293,1
39.03044,-85.89371,1
39.9214,-86.11263,1
37.97711,-87.56138,1
37.97715,-87.56391,1
37.97705,-87.56694,1
37.97703,-87.5658,1
37.97701,-87.56466,1
37.97726,-87.57068,1
37.97696,-87.5614,1
37.97719,-87.57412,1
37.97715,-87.57298,1
37.97713,-87.57184,1
37.97711,-87.57093,1
37.97726,-87.57094,1
37.97728,-87.57208,1
37.9773,-87.57323,1
37.97734,-87.57416,1
37.97743,-87.5753,1
37.977,-87.56396,1
37.97698,-87.56282,1
37.97696,-87.56168,1
37.9772,-87.56694,1
37.97722,-87.56808,1
37.97723,-87.56922,1
37.97725,-87.57036,1
37.977,-87.56424,1
37.97711,-87.57067,1
37.97709,-87.56953,1
37.97716,-87.56417,1
37.97717,-87.56531,1
37.97719,-87.56646,1
37.9769,-87.55789,1
37.97688,-87.5514,1
37.9769,-87.55026,1
37.97697,-87.54912,1
37.97707,-87.54799,1
37.97714,-87.54685,1
37.97708,-87.54571,1
37.97701,-87.54458,1
37.97688,-87.55679,1
37.97662,-87.492,1
37.97662,-87.49086,1
37.97662,-87.48972,1
37.97662,-87.48858,1
37.97662,-87.48744,1
37.97661,-87.48629,1
37.97661,-87.48515,1
37.97661,-87.48401,1
37.9766,-87.48287,1
37.97659,-87.48173,1
37.97659,-87.48059,1
37.97658,-87.47945,1
37.97656,-87.47831,1
37.97655,-87.47717,1
37.97654,-87.47603,1
37.97653,-87.47489,1
37.97705,-87.55789,1
37.97707,-87.55904,1
37.97707,-87.55907,1
37.97709,-87.56021,1
37.97703,-87.55679,1
37.97703,-87.55657,1
37.97692,-87.55908,1
37.9769,-87.55794,1
38.3195,-87.57506,0
38.31889,-87.57422,0
38.31828,-87.57338,0
38.31763,-87.57258,0
38.31694,-87.57185,0
38.31622,-87.57116,0
38.31546,-87.57056,0
38.31468,-87.56998,0
38.31388,-87.56945,0
38.31307,-87.56896,0
38.31223,-87.56857,0
38.31137,-87.56824,0
38.31049,-87.56799,0
38.3096,-87.56779,0
38.30871,-87.56761,0
38.30782,-87.56753,0
38.30692,-87.5675,0
38.30602,-87.56753,0
38.30512,-87.56755,0
38.30422,-87.56757,0
38.30332,-87.56759,0
38.30242,-87.56762,0
38.30153,-87.56764,0
38.30063,-87.56765,0
38.29973,-87.56766,0
38.29883,-87.56767,0
38.29793,-87.56767,0
38.29703,-87.56767,0
38.29613,-87.56766,0
38.29523,-87.56766,0
38.29433,-87.56767,0
38.29343,-87.56767,0
38.29253,-87.56768,0
38.29163,-87.56771,0
38.29073,-87.56772,0
38.28983,-87.56773,0
38.28894,-87.56775,0
38.28804,-87.56776,0
38.28714,-87.56778,0
38.28624,-87.56778,0
38.28534,-87.56777,0
38.28444,-87.56778,0
38.28354,-87.5678,0
38.28264,-87.56782,0
38.28174,-87.56782,0
38.28084,-87.56782,0
38.27994,-87.56782,0
38.27904,-87.56782,0
38.27814,-87.56783,0
38.27724,-87.56784,0
38.27635,-87.56784,0
38.27545,-87.56786,0
38.27455,-87.56788,0
38.27365,-87.56788,0
38.27275,-87.56789,0
38.27185,-87.5679,0
38.27095,-87.5679,0
38.27005,-87.5679,0
38.26915,-87.56791,0
38.26825,-87.56791,0
38.26735,-87.56792,0
38.26645,-87.56793,0
38.26555,-87.56794,0
38.26465,-87.56796,0
38.26376,-87.56798,0
38.26286,-87.56799,0
38.26196,-87.56799,0
38.26106,-87.56799,0
38.26016,-87.568,0
38.25926,-87.56802,0
38.25836,-87.56803,0
38.25746,-87.56804,0
38.25656,-87.56804,0
38.25566,-87.56805,0
38.25476,-87.56806,0
41.13286,-85.13356,1
41.13288,-85.13475,1
41.03348,-85.04454,1
41.03351,-85.04335,1
41.03354,-85.04216,1
41.03357,-85.04097,1
41.0336,-85.03978,1
41.03362,-85.03859,1
41.03366,-85.03739,1
41.03368,-85.0362,1
41.0337,-85.03501,1
41.03372,-85.03382,1
41.03374,-85.03263,1
41.03376,-85.03143,1
41.03378,-85.03024,1
39.86242,-86.12136,1
39.86232,-86.12307,1
38.01197,-87.53921,0
38.01287,-87.53918,0
41.16174,-85.06404,1
41.16084,-85.06397,1
41.15994,-85.06391,1
41.15905,-85.06384,1
41.15815,-85.06377,1
41.15725,-85.06371,1
41.15635,-85.06364,1
41.15545,-85.06359,1
41.15455,-85.06353,1
41.15366,-85.06348,1
41.15276,-85.06344,1
41.15186,-85.06337,1
41.15096,-85.06331,1
41.15006,-85.06324,1
41.17808,-85.139,1
41.1781,-85.13781,1
41.17812,-85.13661,1
41.17814,-85.13542,1
41.17817,-85.13422,1
41.17819,-85.13303,1
41.17821,-85.13183,1
41.07332,-85.08981,1
41.07327,-85.08862,1
38.03908,-87.30971,0
38.03957,-87.30876,0
38.04007,-87.30781,0
38.04056,-87.30685,0
38.04106,-87.3059,0
38.04155,-87.30495,0
38.04205,-87.30399,0
38.04254,-87.30304,0
38.04303,-87.30208,0
38.04351,-87.30112,0
38.04399,-87.30015,0
38.04446,-87.29917,0
38.04491,-87.29819,0
38.04537,-87.2972,0
38.04582,-87.29622,0
38.04637,-87.29532,0
38.04717,-87.29482,0
38.03891,-87.31003,0
41.01829,-85.0731,0
41.01831,-85.07191,0
41.01832,-85.07072,0
41.01835,-85.06953,0
41.01838,-85.06834,0
41.01841,-85.06714,0
41.01844,-85.06595,0
41.01847,-85.06476,0
41.01851,-85.06357,0
41.01854,-85.06238,0
41.01857,-85.06119,0
41.0186,-85.06,0
41.01864,-85.05881,0
41.01867,-85.05761,0
41.0187,-85.05642,0
41.01872,-85.05523,0
41.01875,-85.05404,0
41.01878,-85.05285,0
41.01881,-85.05166,0
41.01883,-85.05047,0
41.01886,-85.04927,0
41.01889,-85.04808,0
41.01892,-85.04689,0
41.01894,-85.0457,0
41.01897,-85.04451,0
41.01899,-85.04332,0
41.01902,-85.04213,0
41.01904,-85.04093,0
41.01906,-85.03974,0
41.01909,-85.03855,0
41.01911,-85.03736,0
41.01913,-85.03617,0
41.01916,-85.03498,0
41.01918,-85.03379,0
41.0192,-85.03259,0
41.01922,-85.0314,0
41.01924,-85.03021,0
41.01927,-85.02902,0
37.97353,-87.5742,1
37.97276,-87.57361,1
39.82971,-84.87923,1
39.8298,-84.87806,1
39.82987,-84.8769,1
39.82994,-84.87573,1
39.83003,-84.87456,1
39.8301,-84.8734,1
39.83019,-84.87223,1
39.83027,-84.87106,1
39.83035,-84.8699,1
39.83043,-84.86873,1
39.83051,-84.86756,1
39.83059,-84.8664,1
39.83067,-84.86523,1
39.83073,-84.86406,1
39.83076,-84.86289,1
39.83078,-84.86172,1
39.8308,-84.86055,1
39.83082,-84.85938,1
39.83085,-84.85821,1
39.83088,-84.85704,1
39.8309,-84.85587,1
39.83093,-84.8547,1
39.82924,-84.88621,1
39.82932,-84.88504,1
39.82934,-84.88473,1
39.82942,-84.88356,1
39.8295,-84.8824,1
37.99743,-87.49246,1
37.99833,-87.49244,1
37.97305,-87.47425,1
37.97215,-87.47427,1
37.97125,-87.47429,1
37.97036,-87.47428,1
37.96946,-87.47429,1
37.97351,-87.47425,1
37.9744,-87.47408,1
37.97673,-87.47396,1
37.97672,-87.4751,1
37.97672,-87.47624,1
37.97672,-87.47738,1
37.97672,-87.47853,1
37.97672,-87.47967,1
41.03155,-85.14334,0
41.03151,-85.14452,0
41.03116,-85.14561,0
41.03053,-85.14646,0
41.02977,-85.14709,0
41.01826,-85.15352,0
41.0174,-85.15384,0
41.01658,-85.15434,0
41.01577,-85.15485,0
41.01496,-85.15537,0
41.01415,-85.15589,0
41.01334,-85.15641,0
41.01253,-85.15694,0
41.01173,-85.15747,0
41.01092,-85.158,0
41.01012,-85.15852,0
41.0093,-85.15903,0
41.0085,-85.15956,0
41.00774,-85.16021,0
41.00704,-85.16095,0
41.00641,-85.1618,0
41.00585,-85.16273,0
41.00538,-85.16374,0
41.005,-85.16483,0
41.00466,-85.16593,0
41.00431,-85.16703,0
41.00397,-85.16813,0
41.00363,-85.16923,0
41.00328,-85.17033,0
41.00294,-85.17144,0
41.00263,-85.17255,0
41.00236,-85.17369,0
41.00221,-85.17486,0
41.00217,-85.17605,0
41.02956,-85.14725,0
41.0288,-85.14788,0
39.78225,-86.1612,1
39.78224,-86.16237,1
39.78222,-86.16354,1
39.78221,-86.16471,1
39.78336,-86.15745,1
39.78426,-86.15743,1
39.78516,-86.15739,1
39.97841,-86.12201,1
39.97843,-86.12083,1
39.97844,-86.11966,1
39.86232,-86.12213,1
39.86236,-86.12096,1
39.86242,-86.1223,1
39.96025,-86.11401,1
39.95935,-86.11407,1
39.95846,-86.11411,1
39.95756,-86.11417,1
39.86228,-86.13635,1
39.86229,-86.13517,1
39.8623,-86.134,1
39.8623,-86.13283,1
39.86231,-86.13166,1
39.86232,-86.13049,1
39.86232,-86.12936,1
39.86233,-86.12819,1
39.86234,-86.12702,1
39.92407,-86.12092,1
39.92439,-86.12202,1
39.92471,-86.12311,1
39.92503,-86.12421,1
39.92535,-86.12531,1
39.92567,-86.1264,1
39.92599,-86.1275,1
39.92631,-86.12859,1
39.92663,-86.12969,1
39.91958,-86.10552,1
39.91989,-86.10662,1
39.92021,-86.10772,1
41.61335,-86.72689,1
41.61306,-86.72575,1
41.61262,-86.72471,1
41.61202,-86.72381,1
41.61129,-86.72306,1
39.97057,-86.12713,1
39.96968,-86.12708,1
41.53145,-86.93042,0
41.53089,-86.93136,0
41.53034,-86.93231,0
41.52983,-86.9333,0
41.52934,-86.93431,0
41.52889,-86.93535,0
41.52845,-86.9364,0
41.52801,-86.93744,0
41.52756,-86.93849,0
41.52712,-86.93953,0
41.52668,-86.94058,0
41.52624,-86.94163,0
41.5258,-86.94268,0
41.52536,-86.94372,0
41.52492,-86.94477,0
41.52448,-86.94582,0
41.52404,-86.94686,0
41.52359,-86.94791,0
41.52316,-86.94896,0
41.52265,-86.94995,0
41.52206,-86.95085,0
41.52137,-86.95162,0
41.52061,-86.95227,0
41.51979,-86.95275,0
41.51893,-86.95308,0
41.51803,-86.95323,0
39.94881,-86.14594,1
39.94791,-86.14594,1
39.94701,-86.14594,1
39.94611,-86.14593,1
39.94521,-86.14594,1
39.94431,-86.14594,1
39.94341,-86.14593,1
39.94251,-86.14593,1
39.77259,-86.15244,1
39.77804,-86.15951,1
39.77894,-86.15948,1
39.77984,-86.15945,1
39.78074,-86.15942,1
39.77406,-86.15601,1
39.77408,-86.15718,1
39.82727,-84.89039,1
39.82817,-84.89036,1
39.82726,-84.88908,1
37.97779,-87.59384,1
37.97781,-87.5927,1
37.97792,-87.59383,1
37.97789,-87.59497,1
37.97787,-87.59612,1
37.97789,-87.59726,1
37.9779,-87.5984,1
37.97792,-87.59954,1
37.97676,-87.50241,1
37.97678,-87.50355,1
41.07897,-85.12223,1
41.07894,-85.12342,1
41.07891,-85.12462,1
41.07888,-85.12581,1
41.07885,-85.127,1
41.07882,-85.12819,1
41.07875,-85.12938,1
39.94887,-86.15538,1
39.949,-86.15469,1
40.85834,-86.02656,0
41.57809,-87.48108,1
41.57752,-87.48079,1
41.57842,-87.48082,1
41.57875,-87.48083,1
41.57907,-87.48103,1
41.57817,-87.48108,1
41.57957,-87.48094,1
41.57935,-87.48099,1
39.86232,-86.12229,1
39.86236,-86.1234,1
39.86242,-86.12213,1
39.86237,-86.12081,1
39.87936,-86.12221,1
39.87846,-86.12221,1
39.87756,-86.12221,1
39.87666,-86.12222,1
39.87576,-86.12222,1
39.87487,-86.12223,1
39.87397,-86.12223,1
39.87307,-86.12224,1
39.87217,-86.12225,1
39.87127,-86.12226,1
39.87037,-86.12228,1
39.86963,-86.1223,1
39.86461,-86.12216,1
39.86316,-86.1223,1
39.86148,-86.12212,1
39.8673,-86.12234,1
39.86669,-86.12234,1
39.86579,-86.12233,1
39.86605,-86.12216,1
39.86486,-86.12216,1
39.86575,-86.12216,1
39.86933,-86.12231,1
39.86568,-86.12233,1
39.86669,-86.12216,1
39.86759,-86.12217,1
39.865,-86.12233,1
39.8641,-86.12232,1
39.8632,-86.1223,1
39.86242,-86.12213,1
39.86332,-86.12214,1
39.86422,-86.12215,1
39.77132,-86.15793,1
39.77044,-86.15978,1
39.77026,-86.15798,1
39.77116,-86.15794,1
39.77117,-86.15794,1
39.88203,-86.2434,1
39.77555,-86.15957,1
39.77645,-86.15955,1
39.77735,-86.15952,1
39.78187,-86.15942,1
39.77744,-86.15952,1
39.78226,-86.15576,1
39.78137,-86.15575,1
39.77909,-86.15582,1
39.78115,-86.15809,1
39.91247,-86.13558,1
39.91257,-86.13514,1
39.91234,-86.11731,0
39.91257,-86.12673,0
39.91234,-86.11712,0
39.91217,-86.11134,0
39.91221,-86.1116,0
39.91241,-86.11974,0
39.91249,-86.11847,0
39.9124,-86.11907,0
39.91247,-86.13005,0
39.91246,-86.12887,0
39.85456,-86.12202,1
39.84821,-86.12211,1
39.85566,-86.1222,1
39.85196,-86.12217,1
39.84683,-86.12192,1
39.85092,-86.12198,1
39.84928,-86.12197,1
39.85017,-86.12197,1
39.85162,-86.12216,1
39.85072,-86.12215,1
39.84982,-86.12214,1
39.84763,-86.12193,1
39.84852,-86.12195,1
39.85499,-86.12219,1
39.85409,-86.12218,1
39.85319,-86.12217,1
39.85229,-86.12217,1
39.8544,-86.15717,1
39.8553,-86.15718,1
39.85619,-86.1572,1
39.88246,-86.21928,0
39.88245,-86.22009,0
39.88245,-86.21974,0
39.88246,-86.21954,0
39.88386,-86.21379,0
39.88357,-86.21489,0
39.88311,-86.2159,0
39.88264,-86.2169,0
39.88248,-86.21804,0
39.84031,-86.12184,1
39.84025,-86.12046,1
39.90359,-86.04516,1
39.92724,-86.12655,1
39.92812,-86.12674,1
39.91296,-86.22314,0
